antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,cluster
frozenset({'100% Whole Wheat Bread'}),frozenset({'Banana'}),0.0209,0.1747,0.005,0.23923444976076558,1.3694015441371814,1.0,0.0013487700000000004,1.0848283018867926,0.27551220508630386,0.02623294858342078,0.07819514087091431,0.13392747101661634,1
frozenset({'Apple Honeycrisp Organic'}),frozenset({'Bag of Organic Bananas'}),0.0342,0.1397,0.0115,0.3362573099415205,2.406995776245673,1.0,0.00672226,1.2961348017621146,0.6052436817416514,0.0708128078817734,0.22847531087006911,0.20928828274456124,1
frozenset({'Apple Honeycrisp Organic'}),frozenset({'Banana'}),0.0342,0.1747,0.0086,0.25146198830409355,1.4393931786153038,1.0,0.00262526,1.1025492187500001,0.31607246914234255,0.04293559660509236,0.09301101212176609,0.15034461750636846,1
frozenset({'Apple Honeycrisp Organic'}),frozenset({'Organic Hass Avocado'}),0.0342,0.086,0.006,0.17543859649122806,2.039983680130559,1.0,0.0030588000000000004,1.108468085106383,0.5278525574653138,0.05253940455341506,0.09785404430112479,0.1226030191758466,1
frozenset({'Apple Honeycrisp Organic'}),frozenset({'Organic Raspberries'}),0.0342,0.058,0.0054,0.15789473684210525,2.7223230490018144,1.0,0.0034164,1.118625,0.6550700628149375,0.06221198156682028,0.10604536819756398,0.12549909255898367,1
frozenset({'Apple Honeycrisp Organic'}),frozenset({'Organic Strawberries'}),0.0342,0.1004,0.0063,0.18421052631578946,1.8347661983644368,1.0,0.00286632,1.1027354838709678,0.471082448303405,0.049103663289166016,0.09316421333458144,0.1234797651499266,1
frozenset({'Asparagus'}),frozenset({'Banana'}),0.0262,0.1747,0.0065,0.24809160305343508,1.4201007616109622,1.0,0.0019228599999999993,1.0976071065989847,0.30378374962478466,0.03343621399176955,0.08892718169566835,0.14264912150382114,1
frozenset({'Asparagus'}),frozenset({'Organic Baby Spinach'}),0.0262,0.0867,0.0052,0.19847328244274806,2.289195875925583,1.0,0.0029284599999999995,1.1394504761904762,0.5783172978182219,0.048282265552460533,0.12238397289253045,0.12922510719599917,1
frozenset({'Carrots'}),frozenset({'Bag of Organic Bananas'}),0.0248,0.1397,0.0052,0.20967741935483872,1.5009120927332766,1.0,0.00173544,1.0885428571428573,0.34222565785322145,0.03264281230382926,0.08134071760413661,0.12345001962731199,1
frozenset({'Fresh Cauliflower'}),frozenset({'Bag of Organic Bananas'}),0.0277,0.1397,0.0068,0.24548736462093862,1.7572467045163824,1.0,0.00293031,1.1402062200956937,0.4432047116902917,0.04234122042341221,0.12296566851207558,0.14708154916802121,1
frozenset({'Half & Half'}),frozenset({'Bag of Organic Bananas'}),0.0283,0.1397,0.005,0.17667844522968199,1.2646989637056694,1.0,0.0010464900000000006,1.0449137339055796,0.21539364001234962,0.030674846625766874,0.04298319798870393,0.1062347129512762,1
frozenset({'Limes'}),frozenset({'Bag of Organic Bananas'}),0.0513,0.1397,0.0082,0.1598440545808967,1.1441950936356242,1.0,0.0010333900000000012,1.0239765661252902,0.13283774716107036,0.044857768052516414,0.023415151204111022,0.10927063144220212,1
frozenset({'Organic Baby Carrots'}),frozenset({'Bag of Organic Bananas'}),0.0235,0.1397,0.0053,0.225531914893617,1.6144016814145814,1.0,0.0020170500000000003,1.1108269230769232,0.3897342260093326,0.03356554781507284,0.09976974880113566,0.13173517720342984,1
frozenset({'Organic Baby Spinach'}),frozenset({'Bag of Organic Bananas'}),0.0867,0.1397,0.0189,0.2179930795847751,1.5604372196476386,1.0,0.006788010000000001,1.1001181415929204,0.3932486239504744,0.0910843373493976,0.09100671810388829,0.17664149326411266,1
frozenset({'Organic Blueberries'}),frozenset({'Bag of Organic Bananas'}),0.0329,0.1397,0.0073,0.22188449848024316,1.5882927593431866,1.0,0.0027038700000000006,1.105619921875,0.382993641489951,0.044162129461585,0.09553004589125091,0.137069665131317,1
frozenset({'Organic Cilantro'}),frozenset({'Bag of Organic Bananas'}),0.0252,0.1397,0.0061,0.24206349206349206,1.7327379532103944,1.0,0.0025795600000000007,1.1350554973821991,0.4338107186341714,0.03841309823677582,0.11898580967510411,0.142864244242197,1
frozenset({'Organic Cucumber'}),frozenset({'Bag of Organic Bananas'}),0.0307,0.1397,0.0093,0.3029315960912052,2.1684437801804237,1.0,0.0050112099999999994,1.234168691588785,0.5559061022864299,0.05772811918063314,0.1897379938291354,0.18475141007137208,1
"frozenset({""Organic D'Anjou Pears""})",frozenset({'Bag of Organic Bananas'}),0.0186,0.1397,0.0051,0.2741935483870968,1.9627311981896696,1.0,0.0025015800000000006,1.1853022222222223,0.4998022033349717,0.03328981723237598,0.1563333120854316,0.15535017433671233,1
frozenset({'Organic Gala Apples'}),frozenset({'Bag of Organic Bananas'}),0.0268,0.1397,0.0072,0.26865671641791045,1.9230974689900535,1.0,0.00345604,1.1763285714285716,0.49322395761976534,0.04519774011299436,0.14989738046949952,0.16009786429342193,1
frozenset({'Organic Garlic'}),frozenset({'Bag of Organic Bananas'}),0.0455,0.1397,0.0085,0.18681318681318684,1.337245431733621,1.0,0.0021436500000000013,1.0579364864864866,0.26421594305611207,0.0481041312959819,0.05476367175774363,0.1238289269785333,1
frozenset({'Organic Garnet Sweet Potato (Yam)'}),frozenset({'Bag of Organic Bananas'}),0.0216,0.1397,0.0054,0.25,1.789549033643522,1.0,0.00238248,1.1470666666666667,0.4509403107113655,0.03463758819756254,0.12821108915494595,0.14432712956335003,1
frozenset({'Organic Granny Smith Apple'}),frozenset({'Bag of Organic Bananas'}),0.0243,0.1397,0.0058,0.23868312757201646,1.708540641174062,1.0,0.00240529,1.1300156756756758,0.42503348612667124,0.03666245259165613,0.11505652397072702,0.14010033257627308,1
frozenset({'Organic Grape Tomatoes'}),frozenset({'Bag of Organic Bananas'}),0.0303,0.1397,0.007,0.23102310231023102,1.6537086779544097,1.0,0.0027670900000000007,1.1187592274678113,0.4076503778782835,0.04294478527607363,0.10615262386403698,0.14056523762612483,1
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Hass Avocado'}),0.1397,0.086,0.0261,0.1868289191123837,2.1724292920044617,1.0,0.014085800000000004,1.1239947183098593,0.6273228219862714,0.1307615230460922,0.11031610406168894,0.2451586456027035,1
frozenset({'Organic Hass Avocado'}),frozenset({'Bag of Organic Bananas'}),0.086,0.1397,0.0261,0.3034883720930233,2.172429292004462,1.0,0.014085800000000004,1.2351552587646077,0.5904658903225267,0.1307615230460922,0.190385182021415,0.2451586456027035,1
frozenset({'Organic Kiwi'}),frozenset({'Bag of Organic Bananas'}),0.0226,0.1397,0.0062,0.2743362831858407,1.963752921874307,1.0,0.00304278,1.1855353658536587,0.5021188538386899,0.03971812940422806,0.15649922490508042,0.15935854961010001,1
frozenset({'Organic Lacinato (Dinosaur) Kale'}),frozenset({'Bag of Organic Bananas'}),0.0199,0.1397,0.0055,0.27638190954773867,1.978395916590828,1.0,0.0027199699999999995,1.1888868055555557,0.5045811651872257,0.035691109669046074,0.15887703074246037,0.15787599414394807,1
frozenset({'Organic Large Extra Fancy Fuji Apple'}),frozenset({'Bag of Organic Bananas'}),0.0296,0.1397,0.0082,0.27702702702702703,1.9830137940374162,1.0,0.004064880000000001,1.189947663551402,0.5108378742484869,0.05090006207324644,0.1596269057619749,0.16786211766526726,1
frozenset({'Organic Lemon'}),frozenset({'Bag of Organic Bananas'}),0.0329,0.1397,0.0075,0.22796352583586627,1.6318076294621782,1.0,0.0029038700000000002,1.1143255905511813,0.4003543239237584,0.045427013930950944,0.10259621740772552,0.14082499842258597,1
frozenset({'Organic Milk'}),frozenset({'Bag of Organic Bananas'}),0.0119,0.1397,0.0051,0.42857142857142855,3.0677983433888945,1.0,0.00343757,1.5055250000000002,0.6821509293931114,0.0348122866894198,0.3357798774513873,0.2325391144288782,1
frozenset({'Organic Navel Orange'}),frozenset({'Bag of Organic Bananas'}),0.0178,0.1397,0.0052,0.29213483146067415,2.0911584213362504,1.0,0.00271334,1.2153444444444446,0.5312524474100528,0.034143138542350626,0.17718799425860066,0.1646787256802297,1
frozenset({'Organic Raspberries'}),frozenset({'Bag of Organic Bananas'}),0.058,0.1397,0.018,0.31034482758620685,2.2215091452126474,1.0,0.009897399999999999,1.247435,0.5837107808445388,0.10016694490818029,0.19835502451029507,0.2195961790042702,1
frozenset({'Organic Red Bell Pepper'}),frozenset({'Bag of Organic Bananas'}),0.0247,0.1397,0.0073,0.29554655870445345,2.1155802341048924,1.0,0.00384941,1.2212304597701151,0.5406710123614933,0.04646721833227244,0.18115373556254033,0.17390069524342214,1
frozenset({'Organic Small Bunch Celery'}),frozenset({'Bag of Organic Bananas'}),0.0256,0.1397,0.0059,0.23046874999999997,1.6497405153901217,1.0,0.00232368,1.117953299492386,0.40419136678634043,0.037013801756587195,0.10550825293502264,0.13635105359699354,1
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Strawberries'}),0.1397,0.1004,0.023,0.16463851109520403,1.6398258077211556,1.0,0.00897412,1.076899057412168,0.45353845220827926,0.10594196222938738,0.07140786026590043,0.19686108821692472,1
frozenset({'Organic Strawberries'}),frozenset({'Bag of Organic Bananas'}),0.1004,0.1397,0.023,0.2290836653386454,1.6398258077211556,1.0,0.00897412,1.1159447028423775,0.4337251338759256,0.10594196222938738,0.10389825100388865,0.19686108821692472,1
frozenset({'Organic Tomato Cluster'}),frozenset({'Bag of Organic Bananas'}),0.0225,0.1397,0.0051,0.22666666666666668,1.6225244571701267,1.0,0.0019567500000000006,1.1124568965517243,0.392507898299985,0.03246339910884787,0.10108876748421096,0.13158673347649727,1
frozenset({'Organic Unsweetened Almond Milk'}),frozenset({'Bag of Organic Bananas'}),0.024,0.1397,0.0056,0.23333333333333334,1.670245764733954,1.0,0.0022472,1.1221304347826089,0.4111533957845433,0.03542061986084757,0.10883800224727809,0.1367096158434741,1
frozenset({'Organic Whole Milk'}),frozenset({'Bag of Organic Bananas'}),0.0571,0.1397,0.0109,0.19089316987740806,1.366450750733057,1.0,0.002923130000000001,1.0632712121212122,0.2844172915687598,0.05863367401828941,0.05950618374684188,0.1344587538721328,1
frozenset({'Organic Whole String Cheese'}),frozenset({'Bag of Organic Bananas'}),0.0263,0.1397,0.0072,0.2737642585551331,1.9596582573738948,1.0,0.00352589,1.1846015706806283,0.5029341115789714,0.045340050377833764,0.15583431193203892,0.16265163536203325,1
frozenset({'Organic Yellow Onion'}),frozenset({'Bag of Organic Bananas'}),0.044,0.1397,0.0085,0.1931818181818182,1.3828333441790852,1.0,0.0023532000000000015,1.066287323943662,0.2895889736647799,0.04851598173515983,0.06216647469698734,0.12701324266284897,1
frozenset({'Organic Zucchini'}),frozenset({'Bag of Organic Bananas'}),0.0434,0.1397,0.0098,0.22580645161290322,1.6163668690973747,1.0,0.0037370199999999998,1.1112208333333335,0.39862907320569874,0.05654933641084824,0.10008886622446032,0.14797838686586465,1
frozenset({'Original Hummus'}),frozenset({'Bag of Organic Bananas'}),0.027,0.1397,0.0052,0.1925925925925926,1.3786155518438985,1.0,0.0014280999999999999,1.0655091743119267,0.28225551426990275,0.032198142414860687,0.061481567584089965,0.11490760624618893,1
frozenset({'Seedless Red Grapes'}),frozenset({'Bag of Organic Bananas'}),0.0291,0.1397,0.005,0.1718213058419244,1.2299306073151353,1.0,0.0009347299999999999,1.0387854771784233,0.19254918117210834,0.030525030525030524,0.037337330979802866,0.10380614325739743,1
frozenset({'Blueberries'}),frozenset({'Banana'}),0.0217,0.1747,0.0066,0.30414746543778803,1.7409700368505325,1.0,0.00280901,1.186027152317881,0.43504811996072346,0.03477344573234984,0.15684898271875444,0.1709632576187223,1
frozenset({'Boneless Skinless Chicken Breasts'}),frozenset({'Banana'}),0.0191,0.1747,0.0079,0.4136125654450262,2.367559046622932,1.0,0.0045632300000000015,1.4074312500000001,0.5888714962105327,0.04249596557288865,0.28948572088334695,0.2294164716177621,1
frozenset({'Broccoli Crown'}),frozenset({'Banana'}),0.0153,0.1747,0.0051,0.33333333333333337,1.9080328181644728,1.0,0.0024270900000000007,1.23795,0.48329440438712307,0.027582477014602487,0.192212932670948,0.1812631177256249,1
frozenset({'Carrots'}),frozenset({'Banana'}),0.0248,0.1747,0.0059,0.23790322580645162,1.3617814871577083,1.0,0.0015674399999999998,1.0829333333333333,0.27242390956744206,0.030475206611570247,0.07658212262989413,0.1358377033439814,1
frozenset({'Cucumber Kirby'}),frozenset({'Banana'}),0.032,0.1747,0.0123,0.384375,2.2002003434459074,1.0,0.0067096000000000005,1.3405888324873096,0.5635288584290802,0.06327160493827161,0.2540591300133285,0.22739070549513452,1
frozenset({'Fresh Cauliflower'}),frozenset({'Banana'}),0.0277,0.1747,0.0053,0.19133574007220217,1.0952246140366466,1.0,0.00046081000000000073,1.0205718750000001,0.0894222801798499,0.02688990360223237,0.020157203528658876,0.11083673094050864,1
frozenset({'Grape White/Green Seedless'}),frozenset({'Banana'}),0.017,0.1747,0.0053,0.31176470588235294,1.7845718711067713,1.0,0.0023301,1.1991538461538462,0.44724466880362385,0.028433476394849787,0.16607864519853743,0.17105121384558403,1
frozenset({'Half & Half'}),frozenset({'Banana'}),0.0283,0.1747,0.007,0.24734982332155478,1.4158547413941316,1.0,0.0020559900000000006,1.096525352112676,0.302267013628545,0.03571428571428572,0.08802838158433876,0.14370925625150435,1
frozenset({'Honeycrisp Apple'}),frozenset({'Banana'}),0.0285,0.1747,0.0096,0.33684210526315783,1.9281173741451507,1.0,0.004621049999999999,1.2445,0.4954805712815233,0.04958677685950413,0.1964644435516271,0.19589672521314733,1
frozenset({'Large Lemon'}),frozenset({'Banana'}),0.0536,0.1747,0.0166,0.30970149253731344,1.7727618347871406,1.0,0.007236080000000001,1.1955697297297296,0.460596400818829,0.07841284837033538,0.163578689612642,0.20236076344095208,1
frozenset({'Limes'}),frozenset({'Banana'}),0.0513,0.1747,0.0132,0.2573099415204678,1.4728674385831015,1.0,0.004237890000000001,1.1112307086614173,0.3384128520367585,0.06203007518796993,0.1000968635895648,0.16643402055989048,1
frozenset({'Michigan Organic Kale'}),frozenset({'Banana'}),0.0243,0.1747,0.0068,0.27983539094650206,1.6018053288294336,1.0,0.0025547900000000004,1.1459880000000002,0.38506140387896476,0.035379812695109265,0.12739051368775242,0.15937963021852863,1
frozenset({'Organic Avocado'}),frozenset({'Banana'}),0.063,0.1747,0.0224,0.35555555555555557,2.0352350060421043,1.0,0.0113939,1.2806379310344829,0.5428561899679829,0.10404087320018579,0.219139168248583,0.24188768046810405,1
frozenset({'Organic Baby Arugula'}),frozenset({'Banana'}),0.0271,0.1747,0.0053,0.1955719557195572,1.1194731294765725,1.0,0.0005656300000000001,1.0259463302752294,0.10969538648312673,0.02697201017811705,0.025290143850184438,0.11295483876418616,1
frozenset({'Organic Baby Carrots'}),frozenset({'Banana'}),0.0235,0.1747,0.0065,0.2765957446808511,1.5832612746471155,1.0,0.0023945499999999996,1.1408558823529413,0.3772578675804482,0.03390714658320292,0.12346509715358182,0.15690119231752914,1
frozenset({'Organic Baby Spinach'}),frozenset({'Banana'}),0.0867,0.1747,0.022,0.2537485582468281,1.4524817300906019,1.0,0.00685351,1.1059275115919631,0.3410962244806546,0.09189640768588138,0.09578160456419257,0.18983936212284164,1
frozenset({'Organic Blackberries'}),frozenset({'Banana'}),0.0244,0.1747,0.0055,0.22540983606557374,1.2902680942505653,1.0,0.0012373199999999992,1.0654666666666666,0.23059376048305924,0.028409090909090908,0.06144412464022022,0.12844618878264377,1
frozenset({'Organic Blueberries'}),frozenset({'Banana'}),0.0329,0.1747,0.0072,0.2188449848024316,1.2526902392812342,1.0,0.0014523700000000006,1.0565124513618678,0.20858034903893666,0.03592814371257485,0.05348962171626272,0.13002924683739212,1
frozenset({'Organic Cilantro'}),frozenset({'Banana'}),0.0252,0.1747,0.0055,0.21825396825396823,1.249307202369595,1.0,0.00109756,1.0557137055837564,0.20471518633192826,0.028292181069958847,0.05277349842962345,0.12486825487684101,1
frozenset({'Organic Fuji Apple'}),frozenset({'Banana'}),0.0298,0.1747,0.0122,0.40939597315436244,2.3434228572087146,1.0,0.006993940000000001,1.3973829545454546,0.5908820557532501,0.06344253770150807,0.2843765578024505,0.23961498714959106,1
frozenset({'Organic Gala Apples'}),frozenset({'Banana'}),0.0268,0.1747,0.0056,0.208955223880597,1.1960802740732515,1.0,0.0009180400000000002,1.0433037735849056,0.16845017908519763,0.02858601327207759,0.04150639025881136,0.12050508761288008,1
frozenset({'Organic Garlic'}),frozenset({'Banana'}),0.0455,0.1747,0.0084,0.1846153846153846,1.0567566377526307,1.0,0.0004511499999999991,1.0121603773584906,0.056268552470752464,0.03966005665722379,0.012014279189851694,0.11634890581656465,1
frozenset({'Organic Granny Smith Apple'}),frozenset({'Banana'}),0.0243,0.1747,0.0061,0.25102880658436216,1.4369136038028745,1.0,0.0018547900000000011,1.1019115384615386,0.3116367063915442,0.031622602384655266,0.09248613423526253,0.14297290357838602,1
frozenset({'Organic Grape Tomatoes'}),frozenset({'Banana'}),0.0303,0.1747,0.0068,0.22442244224422442,1.2846161548038033,1.0,0.0015065899999999995,1.0641102127659576,0.22848030621963125,0.034308779011099896,0.060247718701350324,0.1316731558673898,1
frozenset({'Organic Half & Half'}),frozenset({'Banana'}),0.027,0.1747,0.0064,0.23703703703703705,1.3568233373614027,1.0,0.0016831000000000007,1.0817038834951458,0.27028198869475856,0.03277009728622632,0.07553257850119599,0.13683563357289746,1
frozenset({'Organic Hass Avocado'}),frozenset({'Banana'}),0.086,0.1747,0.0129,0.15000000000000002,0.8586147681740127,1.0,-0.002124199999999998,0.9709411764705883,-0.1526576019777502,0.05205811138014528,-0.029928510844541345,0.11192043503148255,1
frozenset({'Organic Large Extra Fancy Fuji Apple'}),frozenset({'Banana'}),0.0296,0.1747,0.0066,0.22297297297297297,1.276319249988397,1.0,0.0014288799999999996,1.0621252173913045,0.22310075195483267,0.033383915022761765,0.05849142490363865,0.13037601138631477,1
frozenset({'Organic Peeled Whole Baby Carrots'}),frozenset({'Banana'}),0.0176,0.1747,0.005,0.28409090909090906,1.6261643336629026,1.0,0.0019252800000000001,1.1528,0.3919543973941368,0.026695141484249868,0.13254684247050655,0.15635570068168808,1
frozenset({'Organic Raspberries'}),frozenset({'Banana'}),0.058,0.1747,0.0093,0.16034482758620688,0.9178295797722203,1.0,-0.000832600000000001,0.9829034907597537,-0.08679064337238888,0.04162936436884512,-0.01739388393771127,0.10678947160649783,1
frozenset({'Organic Red Bell Pepper'}),frozenset({'Banana'}),0.0247,0.1747,0.0054,0.21862348178137653,1.251422334180747,1.0,0.0010849100000000006,1.0562129533678757,0.2059973949136259,0.027835051546391754,0.053221230802588795,0.12476680671782049,1
frozenset({'Organic Red Onion'}),frozenset({'Banana'}),0.026,0.1747,0.0054,0.2076923076923077,1.1888512174717099,1.0,0.0008578000000000006,1.0416407766990292,0.1630922503612443,0.027649769585253458,0.039976139212780454,0.11930121967328608,1
